Package name,Reviewer name,Review,Rating
com.wb.headsup,A Google user,I really liked the game! I would constantly play it with friends but now when I try to buy a new deck it tells me that I have to select an account to purchase things on and no accounts pop up. If I hit none of these it wants to create a new account and tells me I will lose any other decks that I have,2
com.wb.headsup,Andrew,"Heads up is a fun and entertaining game but I've had 1 recent issue that frustrated me, and that was the dirty version game pack with 4 different card games. I paid $6.49 for it and NONE OF IT WAS DIRTY or even remotely inappropriate, and all 4 games had the same cards and repeated some of the same cards every turn! I would really like a refund because that is simply false advertisement and poor adequacy of the game.",2
com.wb.headsup,Lily,"This game is amazing! It's so fun to play with friends and family, and another great thing is that it is super great for lines. Amusement parks, fairs, even just waiting in traffic. Not only that, but the game is super easy to use and has decks for everyone, of all ages. I've seen reviews before complainig about different features of the game, but I've never had any issues with it at all. Super fun.",5
com.wb.headsup,Jules Adams,"This is a very fun game, that me and my family love to play. So far we have had very good experience with the game. I just wish there were more options of free decks to play, doing the same few decks over and over again isn't fun, because eventually you do all the cards in the deck and are forced to buy more decks, which I don't plan on doing. Although I do like that if you do want to buy a deck, they are very cheap.",5
com.wb.headsup,Cassowary 11,I've only had this game for a few weeks and it has never worked. It's a shame because my friend has a Samsung tablet and it works perfectly (well except for a few crashes) Maybe it just doesn't work on a Samsung phone. All it does when I press on the app is just go back to the play store and then crashes my phone 😔,1
com.wb.headsup,A Google user,"Game itself is fun, but overall it's a greedy money grabbing app that doesn't even work properly. My paid decks are gone and it's asking me to pay for them again. There's also no proper settings menu, so I can't change my payment method even if I wanted to waste money on more decks. Really frustrating and dissapointing app.",2
com.wb.headsup,A Google user,"I have this on Pixel 2. The app is in dure need of an update/bug fix. i agree with other reviewers re the tilt sensitivity - this used to be fine but is now very unreliable. After a round finishes, the option to save video is obscured by the deck, as though the animation is stuck half way. The graphic when paying for a new deck is very basic and no longer looks slick. I also get the same problem as other reviewers with the 'None of the above' in payment options. Please fix this once-great app!!",1
com.wb.headsup,Urvashi,"Horrible experience. The game was, to begin with, glitchy and took forever to work. After not using it for a while, when I opened it, it kept shutting off. I redownloaded it multiple times but to no avail. I really recommend you look for a different game for a fun game night.",1
com.wb.headsup,Lucas Wilhelmsen,Fun but why do the decks cost 2 dollars I would be fine with spending 50¢ but not 2 Dollars please lower the cost of decks and make a way to earn them please,3
com.wb.headsup,John Hillis,This game is good with the potential to be great. I have bought many packs over the years and I have enjoyed it warts and all. One of the biggest oversights is that you have no options (that I can find anyway) that allow you to customize the length of round. I find when I'm playing I just start to hit my stride and then **BUZZZZZ** your round is over. Especially for someone who is new to the game it can be very discouraging. Please consider this and thank you for this game.,3
com.wb.headsup,A Google user,"Appears to be an app that only works properly on iPhone. I've had this app for years and purchased close to all packs. Now on Android no option to restore purchases, app takes years to load and when it does it lags and does not work properly. Appears to be the same on all types of android phones. Sad as it's the app I've had for longest and never got bored of, yet now I've lost out after spending a lot of money",1
com.wb.headsup,A Google user,"Currently doesn't work on pixel 3 xl after updates. I can select a category, but as soon as i click on play, it crashes. This game was extremely fun while it lasted, and made waiting in lines a lot easier when played.",2
com.wb.headsup,A Google user,Super fun game for groups or couples!! Entertainment and laughter. -Has some glitches of mobile functionality with pass/ correct and recording or saving correct video with the correct game. -would be nice to offer custom build packs by users for purchase. The $4.99 specials are a good deal but half of them I wouldn't play.,3
com.wb.headsup,Francis Allen,"I purchased this app and have yet to play it; and, it isn't from a lack of trying. Since purchasing I haven't once been able to successfully open the game. I've gone through all of the troubleshooting steps and nada. The app just constantly crashes. 🤷🏾‍♂️",1
com.wb.headsup,A Google user,We played this with another family and it was so fun so several of us downloaded the app also but.....it downloads then goes to main screen and nothing it won't open it won't close doesn't give an error message nothing. Based on my personal experience it would have gotten the lowest #of stars but I know when it worked it was super fun and worked great......hmmm As others said they had Android issues my cell is an Android as well.,2
com.wb.headsup,Heather M,"Was great until I stopped being able to open it. I can't open the app at all, crashes immediately. I'm super pissed because I've purchased decks too. I've tried uninstalling, restarting my phone, and reinstalling, no luck on google pixel 4 even though it worked perfect back in Nov 2019",1
com.wb.headsup,A Google user,Have had this game for over year now... Not sure what they have done to it but now it takes forever to load and the free decks keep repeating the same hints over and over. Really disappointed... It was our go to game at one point of time. Now I'm deleting it.,1
com.wb.headsup,A Google user,"Really a great game to pass the time away while waiting in line for rides at amusement parks.  HOWEVER, I recently upgraded from an older Pixel to a new Pixel 3a and the app isn't compatible with the new phone?  What happened?  How can the app be incompatible with newer hardware?  Will this be corrected soon since I paid for a few extra decks that I assumed would carry over to any new phone when it came time to upgrade.",4
com.wb.headsup,Madden Montgomery-Fisher,"Aweful aesthetic. I haven't played for a while but the app now is a huge lagging horizontal scroll to infinity and beyond. Bombarded with purchase suggestions, I just wanted to find decks previously paid for and perhaps old recordings. I can't even locate the settings menu. Terrible format!",1
com.wb.headsup,Mike Smith,"Our family lives this game. The problem is that once you buy a lot of packs, the app has an incredibly hard time loading. So, once you've spent hundreds of dollars, you literally cannot play the game. We are running a Note S10 plus and a S20, and neither of us are able to load out packs. Our friend who had 9 packs can load hers flawlessly every time. Edit: my purchases are missing and I can't find a way to restore them. No new phone. Just updated the app. So lame.",1
com.wb.headsup,Chelsea Jensen,"It will not allow us to flip the phone to count it as correct. It glitches and pauses and freezes. The flip up to ""pass"" works great, but the other way isn't working!! Used to be such a fun and great game, now I'm totally upset I made in-app purchases!",1
com.wb.headsup,Jynx,"The app works great! My only complaint is that when I try to click on something to buy it, my screen freezer for a few seconds and then returns to normal, not bringing me to the page to buy a pack on. Also, there isn't a help button to ask how to buy something.",3
com.wb.headsup,Blue Horse,"AVOID AT ALL COST. App was great, until it just stopped working. I have invested over $60 in add on decks and now they are just gone. I was looking for a solution when I found a lot more reviews now stating the same issues. To make matters even worse all contact for the company is invalid, so there is no getting assistance.",1
com.wb.headsup,Cameron Manaugh,"DO NOT BUY DECKS!!! Doesn't Work! I was excited to play with family and purchased several decks. Our first game we couldn't slide to pass or get a new topic. Could only swipe out of the game. Unistalled and reinstalled several times. Emailed the company to request a refund on purchased decks but was told to unistall and reinstall! Then they must have blocked my email address!?! Cannot get an email to them ""Address Not Found"". Cons and Crooks!!",1
com.wb.headsup,A Google user,The perfect game to enjoy some time with friends. Time flashes in a second when you play this game.. There is even an option to review the recording if the person who was acting out/helping the first player figure out which word is on his head. Exactly the same as on Ellen Show. Recommend 100%,5
com.wb.headsup,Corinne Kent,Horrible game. It constantly freezes. Took us over 30 minutes to play one card and then gave up and uninstalled because game wouldn't load the second card. Probably freezes because it has a record function. Why does everything we do need to be recorded by these electronic craps. Creepy. No thanks.,1
com.wb.headsup,A Google user,"I'm using Android phone. After I purchased, it keeps on crashing. The app won't open. Hope you fix this soon as possible. I keep on installing and unstistalling it hope it works but not. I can't even redeem the amount I purchased it. Such a hassle for me. 😢😥",1
com.wb.headsup,A Google user,Doesn't want to work for me. I got a new phone and is asking me to pay for the optional decks I had already purchased. Updated edit... Still doesn't work. Even after multiple attempts to delete and reinstall. Forcing a stop from settings offered no help. Don't waste your time. One star only because zero isn't an option.,1
com.wb.headsup,Sean Duffey,It feels very orientated towards the USA market audience on some decks would very much appreciate a UK version. Does the custom deck have a limit? I spent a long time creating and saving 250 cards but the play button didn't become active and I ended up losing all the data. A frustrating experience. Can I also suggest customisable game time so you can increase from a minute thanks,3
com.wb.headsup,Ciara Marie Haskell (Ciaria),"I would love to give it a higher rating because it worked when I didn't have the update. But as soon as I updated the app, it topped working properly. It won't open and when the loading bar gets full, it just closes and goes back to my home screen.",1
com.wb.headsup,Bella,"Downloaded this game with high hopes and much excitement, sadly the game would take forever to load and the second it did, it kicked me back to my home screen without a millisecond to spare. I have no doubt that this is a great and fun game but to my dissapointment I never got to experience it. Please try to fix this!💕",1
com.wb.headsup,Sheena Ghee,"Unable to move past the first card -- unsure how to progress in the game after guessing the correct answer. I tried tapping the middle of the card, tapping in multiple corners, and swiping. The only action for swiping was when swiping right took me out of the game.... aside from multiple ads, I saw no instructions.",2
com.wb.headsup,Ashton Bradley,Great game especially just for 2 people only problem is with the flip movements. it would be great if they had an option to hold it and just tap a button for pass and correct. Other than that so much fun and the packs are only 2-3 dollars a piece even cheaper if you buy the whole section!,4
com.wb.headsup,justin shott,"Great spin on a classic. Sensory needs to be updated on flipping but otherwise an amazing game with a lot of FREE decks given to players. You can buy themes to play, they go on sale regularly, and are reasonably priced.",5
com.wb.headsup,A Google user,"The app is fun when it works. Pay money to unlock new decks and now the entire app doesn't work. Either doesn't load or when it does it doesn't register when you flip your phone. So it's basically useless. I like the app but it needs to work, especially since I have paid for things",1
com.wb.headsup,Sara Wilson,"This gane was super fun when I first got it. It just loades slow. Then it started loading faster, but every time i got on it froze and sent ne to the home screen. I've updated it, i've deleted it and reinstalled it and nothing worked",2
com.wb.headsup,A Google user,"Was great at first then I spent money! I have had this app for a while and played all through the Adult deck. However when I got on today and noticed there were more decks and with a % off, of course, I bought! Now when I play any of the decks I bought, after the turn is up and its suppose to show you your video, the whole app just shuts down and ask if I want to send feedback. I did but this is disappointing. The app worked fine before I spent my money. I uninstalled and reinstalled, wont open.",1
com.wb.headsup,Shannon Scott,"I paid for the Halloween pack to use at a Halloween party. All of the decks I just paid for asked me to pay $2.79 individually - I literally just paid!! The Halloween pop culture deck actually worked, but it had repeats after the second turn, and half the cards had nothing to do with Halloween - I would really appreciate a refund, this was extremely disappointing.",1
com.wb.headsup,A Google user,It's a good one time app to play with friends but it's kinda annoying and theres not much to do. Only packs that were actually ok was the animal one and act it out cause everyone knew the content. The amount of times you have to pass in the others is terrible and just a hassle.,2
com.wb.headsup,Nicole Alberts,"I've tried countless times to open up the game but it's not working. It's always on the loading screen and keeps on making my phone act up and it makes the phone's system freeze. The one time I was able to to get past the loading screen, it made my phone shut off and completely reboot.",1
com.wb.headsup,Seetha Maghil,"This app whould've been 5 stars for me, but the problem is everytime when I go in the app It'll take almost 2 minutes to load in, I'm not sure if it's a phone bug or game bug but I hope you can fix this, But the game's awesome. Keep it up! 🤗",3
com.wb.headsup,Christine Shellenberg,Some free decks that I'd thought were downloaded are no longer showing in my deck inventory. There's not much variety and no more free decks available from what I can see and the game isn't reliable enough for me to spend anymore money on it. I will continue to occasionally play the 6 decks that are still available to me. I do like the fact you can record the people giving hints and watch again later.,3
com.wb.headsup,A Google user,"Deeply disappointed in the app. I used to love playing, but whenever I try to load it it ALWAYS crashes. I have paid money for decks and I can't even play! Family game night got derailed because it would continue to crash. Please fix it asap!! This happened on 01/03/2020",1
com.wb.headsup,Rachelle Davidson,"Pays a lot for ""all the decks"" and did not get all available! False advertising for sure. On top of that, it freezes, crashes, pauses and does that over and over again. My phone had plenty of speed and storage and cache room, but this app still causes issues. Very unhappy with my purchase.",1
com.wb.headsup,Jayden Covers Up,"Purchased a $30 bundle that said ""Play our ENTIRE collection of 80+ decks and keep the party going on and on..."" assuming I would receive all of the decks, in the game, however after counting the amount I recieved numerous times I only recieved 70 decks, and I most definitely need to pay more money if I Want any additional ones..... pretty lame, but that's what I get for buying before reading reviews.",1
com.wb.headsup,Audra King,"I just bought a 4 piece October Halloween special package for 4.99 the other night. I have bought about 100 decks now over the matter of 6 years and they keep disappearing! I want my reimbursement or replacement for sure! I play with my partner and often notice when a certain category that we favor, called ""mix it up"" all of the sudden dissapears from my purchases. Not cool!",5
com.wb.headsup,Peter A.,Great game...but difficult to play with Galaxy. To play the game you flip the phone forward with right answers and backwards for passes. The Galaxy has difficulty registering these motions. So when I play I need to do it on my friends Iphone...then we have a blast!,3
com.wb.headsup,J. O.,"I never could get it to play after install. It would take a long time loading with a blank black screen and then if it made it to the ""play"" screen, it would take 30-45 seconds to load again before crashing. It's a shame because it's a fun game I've played with friends.",1
com.wb.headsup,Karrie Zai,"Like many others, it seems, I can no longer use this app because it won't load past about 2/3s. I tried restarting my phone, deleting and reinstalling the app, and loading it on a different phone, all to no avail. I guess this app went the way of Ellen 🤷🏼‍♀️",1
com.wb.headsup,A Google user,I would give this 5 stars if I would be able to see the playback videos on my phone which is a Google 3xl. I had all the permissions allowed and tried everything and I wasn't able to see the playback and have no idea where the saved video went.,2
com.wb.headsup,Kirk Iseli,"I have bought almost every deck in this game, and it worked perfectly fine until about 3 months ago. Then, out of nowhere, the app stopped opening on my phone. I have sent no less than 2 emails to the developers of this app (which I honestly love) with ZERO response. All I would like to do is play this, with ALL of my purchased decks again.",1
com.wb.headsup,A Google user,"There are free packs in the game but it looks like the good one you have to pay for.. but it's a great game to play with people when you're in line at an amusement park, at a party, or just hanging with friends and want something fun to do. Defiantly recommend ❤️",5
com.wb.headsup,J Pinto,"It only works on iPhone. Why have it available for download then? I've had it for years and it worked perfect, but as of the last year it never works. Different people with androids tried it and it kept crashing, but my sister played it on her iphone with no issues.",1
com.wb.headsup,A Google user,"Really disappointing game, spent about $10 for new categories- played with one other person for about 90 minutes and already had at least 2 dozen repeats- For the free version? Maybe. But not OK for the pay to play categories. Wish I could get my money back, what a waste",2
com.wb.headsup,A Google user,"Very fun game to play with family and friends! Would have given higher stars but they should make it so every device gets the same free packs. we downloaded it on 3 separate devices; mine only have 3-4 free packs, the other I had to buy. While the other 2 devices had more than 6-7 free packs",2
com.wb.headsup,A Google user,love it works great on my Samsung galaxy s9 plus so funny when played with a group the only negative part of it is when i save the video to my gallery of the people doing the acting out the video does not play it's frozen but you can hear the sound that plays just not the actual video ... would appreciate any help or tips with this please... then that would give this app the 5 stars it deserves,2
com.wb.headsup,A Google user,"love the concept and the fun it brings but hate the fact that is constantly shutting down or staying as a blackened screen, especially since i bought a couple of decks including make your own and it wont let me make it. also the decks are very limited and a lot are too hard for younger ones to play. please fix or reimburse.",2
com.wb.headsup,juno taittus,Almost didn't see there were free cards because there's a lot of ads for other decks for sale. Definitely worth a try but I imagine it gets old fast if you're not willing to pay for other decks. Seems like it can get expensive if you wanna keep things fresh.,3
com.wb.headsup,Miranda Martinez,"I had to uninstall and redownload the game like 6 or 7 times before it worked, but I was determined! This game is way too much fun! You can play it with you and one other person and have just as much fun as in a group! It's awesome. Try it! You will not be disappointed! Btw, make sure you turn on instant replays! It's the best!",5
com.wb.headsup,Thuy Ong,"I waited twenty minutes to download the game and waited twenty minutes more at the loading screen. When it finished ""loading"", the app pushed me out and I was unable to play. I tried multiple times and every single time I was unable to get passed the loading screen. What a waste.",1
com.wb.headsup,A Google user,"we loved this game however now when we open it to play, the screen says place on forehead while flashing a strobe light repeatedly and never changes. updated app, forced stop, and nothing same thing everytime. need to fix bugs. then I can raise the stars given.",2
com.wb.headsup,Mack S,"Worst game ever I can never get it to load it crashes every single time. I don't think I've gotten it to load once from probably having it for 3 years, I was holding out hope that maybe just once it would load or maybe they'd fix the problem but they never did never downloading again, this sucks",1
com.wb.headsup,Brandon Liang,"The game works fine depending on what type of device you use it on. If you have a cheaper Android device best of luck to you as it is buggy even on higher-end phones. Buying decks has become more and more deceptive lately as the bundles don't list what is included. Especially if you've purchased decks before, make note of what you purchased, because decks just disappear at times from the ones you've purchased before. BEWARE of the Welcome Bundle as it doesn't show anything.",2
com.wb.headsup,Juan Alvarado,Not compatible with Samsung Fold 4. I just made a $20 purchase on the game and I can't enjoy playing it because features will now allow it to scroll down on my screen. Mostly upset because of how much I spent on the game its not compatible on my phone. I have emailed the service email and have not had any feedback. I have been waiting for weeks. Unhappy with the purchase.,1
com.wb.headsup,A Google user,"I loved this game, eventhough its been a while since I last played it, I don't understand how my decks have disappeared, the ones I've purchased. Not sure how to go to my account when, when I click on the ones I purchased don't tell me to go to the account I purchased it from, like no options, just says okay. So making me buy it again. Please fix the issue. I'm not gonna waste my money on buying the decks I had before. Should already be there.",1
com.wb.headsup,Motswedi Mews,"Funtasticly Awesome, problem is it always seems to exit in the middle of the game and every time I flick my 📱 downwards for correct and upwards for pass, it ends up taking a long time to respond and glitches too much, which makes me end up with low scores. Heads Up, seriously 🤨🤨🤨? Every time I open the app, it closes after fully loading and ends up damaging my phone's data. Please fix it because I pay good gift card money 💵 for good games, not awful ones. 😠😡😠😡",1
com.wb.headsup,Erin-Lynn Barsy,"Constantly crashes in the middle of a round. Scroling through the app takes too long as the app and there is too much content, its needs menus. There are no navigation arrows - no back buttons or anything.",1
com.wb.headsup,Ron Parton,My experience was pretty much zero. I repeatedly tried to order all packs for the 19.99 special and it took so long to just get everything loaded and my payments kept getting declined that by the time I got back in there the special ran out and the price doubled. So instead of getting 20 bucks from me now you get zero. Same thing I got from you. I'm deleting the game and won't come back unless the 19.99 special is honored.,1
com.wb.headsup,Milan Bora,It's a fun game but the controls are broke sometimes one I move screen forward for correct I get miss and it is very annoying. The biggest thing to me is that there are only like 2 packs free so I can't do anything other than the same old thing. Please fix this,2
com.wb.headsup,Reyden A,"The game itself is fun. The interface for the app is terrible. There is no search for the decks. There are no settings. There should be a handi accessible option for getting it right or passing, maybe swiping.",3
com.wb.headsup,A Google user,"Glitchy. doesnt play the videos and the acreen is all gumbled up after you complete the deck. also have issues with ""pass"" and ""correct"" It doesnt hardly ever register that ive done it and sometimes when it does it gets stuck on pass ans wont change the card",2
com.wb.headsup,Kiera M.,"I haven't even been able to play this game. I open the app, press ""Play"", and it starts to load. When it's just about to finish loading, that app crashes. I have an Android phone, and it seems that other Android users have had similar issues. I hope this can be fixed.",1
com.wb.headsup,melissa alcantara,This app did not work for me and my daughter we tried to play it and every time we open it it just goes straight to holiday deals trying to sell us different games no matter how many times I've restarted it it keeps doing the same thing. This was a waste of time and energy we are both so disappointed!,1
com.wb.headsup,Trenton Abel,The game is fun. I played it with some friends who own iPhones. I tried to play it with my brothers on my android and everytime the very slow loading wheel finished it would kick me out of the game. I tried 23 times to get the app running and still wouldnt work. Please fix this phone bias nonsense.,1
com.wb.headsup,Keith Buys,"It demands that you update the game, and when you update it gives you a whole new set of privacy policy rules that you must accept to play. And there is no option to play the previous version without the new privacy policy. Why would this app need to access my microphone, storage, camera, and location to play this stupid guessing game. Can you say spyware?",1
com.wb.headsup,Beaver Jedi,"I redownloaded the game because a long time ago I had it and it was very fun. I boot it up and I have no decks when in previously you had a few starter ones. I tried to click on my personal favorite, the song one,and there is just no option it get it. To be honest, I'm not sure if I want to buy anything looking at these reviews. Very sad, used to be a good game.",1
com.wb.headsup,Jenni Booker,"First downloaded it and it wouldn't pick up the front 'got it's motion, so I read some reviews, they suggested restarting your phone after update. Well now it won't even load past the first screen. Terrible, don't even try it. I had even spent money previously on decks. App is just terrible now.",1
com.wb.headsup,Geoff Scholl,"False advertising and poor customer service. The 'entire collection package' will not, in fact, get you everything. It won't even get you the 80+ promised decks. It gets you 55, and even the decks in the actual ad are missing. I've been emailing support with next to no response for almost a week. Save your money or only buy what you really want one at a time. Cannot recommend",1
com.wb.headsup,A Google user,"It took away a deck I had previously, and I cannot seem to find a way to get it back without buying it again. The controls are finicky at best, the layout is pretty terrible, and there needs to be an option to disable the automatic recording of matches.",1
com.wb.headsup,Kristin Wright,"Before today I considered this a 4-star app. My family loves to play this when waiting for tables at restaurants and when standing in line for rides at amusement parks. Before today, my biggest gripe was load time. It can take up to a minute to load. But today I got a new Android phone and reinstalled the app to discover that all the decks I paid for (15+) can't be restored, so I'd have to buy them again to get access to them. I am so annoyed by this that I'll be deleting the app permanently.",1
com.wb.headsup,Josh Moreland,"Doesn't work right on Android, It freezes or skips questions constantly. It would be great, if it worked, even, half as good as it could. I paid for the introductory promo, and can't enjoy it. It's disappointing.",1
com.wb.headsup,Trevor Pudvan,"Always have a good time playing this with friends. Dropped $20 on a multipack of games, 60% of which were ...bleh, but have still had a good time. You pretty much have to drop some $ on the game for it to be sustainably entertaining. Still, great for any age above 8yrs old.",4
com.wb.headsup,A Google user,"I really love this game. Played it at a get together with friends and it was sooo fun and funny. I came home and downloaded it on my phone to show my family and sad to say it will not load at all, app crashes and closes before even getting past the loading screen, does the same on my husband's phone. :((",3
com.wb.headsup,Oli N,Great on iOS - terrible on Android. The tilt function is completely unreliable even on flagship Samsung S9 phones. Same on my S8+ phone. This makes rounds extremely frustrating and destroys most of the fun. A real shame as on iOS I've never had a single problem.,2
com.wb.headsup,A Google user,Lots of fun for friends and family. Only suggest that there are more answers for each category because they repeat after 2 -3 cycles which we average 7-9 answers which isn't much. Regardless this game is still great and I hope to see more variety in the future!,5
com.wb.headsup,A Google user,"First played this game on an iphone and it worked great. Downloaded it on my pixel 2 and the tilt sensor was useless. tilt down seemed to work most of the time, but tilting up to skip took 3 or 4 tries to work... Also, what is with the video recording? Just not necessary",1
com.wb.headsup,Alexander “Drakkose” Nightroad,Starting up the game freezes at 90% after pressing Play. Then it crashes to the homescreen. Going back to the App makes you press Play again. This cycle repeats itself over and over.,1
com.wb.headsup,Tom Morris,"The sensor for marking a word as correct is very unreliable, most of us spend over half the time just trying to get the app to recognise that we're tipping the phone down. It really disrupts the fun of the game.",1
com.wb.headsup,N R,It got worse. The last time it was a great app. Now with the paid stuff thought it would be better. If you're looking for a review on whether to get it - my answer to you is don't.,1
com.wb.headsup,Megan Olsen,"It's a simple, entertaining and overall fun game, that adds just enough challenge. There are certain categories that you must really need to know that specific topic very, very well in order to even have a chance of getting any correct, but there are plenty others options, too. At the end of the day, I would recommend this game. It's nice for kids and adults alike.",4
com.wb.headsup,Taryn Watts,"I did not like this app. I had it open for 2 mins and it completely crashed my phone, it then took 1 hour to turn my phone back on. The layout of the app is terrible and almost everything you have to pay for. I would not recommend",1
com.wb.headsup,samantha anderson,"Literally worst app ever. I was deciding to play this game at my birthday party with my other friends, then when I downloaded and opened the app, it took pretty long to load. Then after the circle bar filled up with white, it just kicked me out of the app. And it kept happening too. Please. Update your app or no one will like it, even my friends were upset and uninstalled it. Because it was happening to them too. This app is really bad and NEEDS to be updated ASAP not changing review til updated",1
com.wb.headsup,A Google user,"up until recently I've really enjoyed this game but today an update has really annoyed me. Firstly, it's wiped my 'build your own' deck, meaning that I have to rebuild it from scratch, but more infuriating than this is the fact that it has now removed decks from my inventory, categories that were part and parcel of the original install and has placed them in the purchase section. I refuse to pay for decks that I had already owned, it's absolutely outrageous! Not happy!!",1
com.wb.headsup,A Google user,"Very fun game but bad bugs that could potentially ruin it. The live video recording feed most times is frozen while audio plays, or it'll be saved onto your device as a bugged file that'll skip throughout video playback etc.",2
com.wb.headsup,Nicole Smith,I can't even play anymore. The app keeps taking forever to load and then keeps crashing and closing by itself once it's loaded. Ridiculous since it sounds like it's been a problem for a while and still has not been fixed.,1
com.wb.headsup,A Google user,"Great game with good options, although l would prefer some rounds catered to UK audience as many 'questions' are for a US audience. However saving videos to your phones storage, results in having a corrupt file that is 3+ hours of silence which is annoying.",4
com.wb.headsup,A Google user,"I absolutely love this game! It used to be one of my go to party games, but unfortunately it no longer works on my Samsung phone. It takes up space, but I don't want to delete it because I actually paid money for extra decks and I hope they fix this problem. Please do an update that will allow for Samsung users to join the fun again.",1
com.wb.headsup,A Google user,"I loved this game when it first came out years ago, but I tried playing it a few weeks ago (first time on this new phone, and first time in over a year) and it kept freezing on me. 😑 It was impossible to play a round, because it wouldn't respond when I would flip the phone. Someone seriously needs to get the bugs out of this game!",3
com.wb.headsup,Scarlett Wilson,"Game is broken on Pixel 4. Won't even start, tried reinstalling, etc. It was a lot of fun when it loaded! It was fun to see the recording of the game after each round.",1
com.wb.headsup,A Google user,Used to love this game. Since I got a new Android phone it has stopped working. Half the time it crashes on the loading page. Then other times it says I don't have internet when I am connected! The worst is when it does load I see no decks at all and only the legal and credits section! Please fix. I reported this issue twice with no answer. The newest update seems to have wrecked your app all together. Used to love this game. Now I'll need to find something else to play until this gets fixed. :(,1
com.wb.headsup,A Google user,It's an amazing game. Sure. I've seen it on The Ellen show but when i downloaded this app it just stoped working in the middle even tho I've got tons of space on my phone. It just gets minimized on its own for no damn reason. I even uninstalled two other apps for this one and also rebooted my phone but still this happens..Do fix this..,1
com.wb.headsup,A Google user,My dislikes of this game is the huge amounts of content that is available in HeadsUp that require in-app purchases to make use of the full amount of content on the game. It's too much money to pay for all this! Charades is a better free alternative than HeadsUp.,2
com.wb.headsup,A Google user,"It was a horrible experiences. What a waste of my internet quota. When i tried to open it, it crashed. multiple times. cant even get in the app. had to uninstall it in the end. not recommended.",1
com.wb.headsup,Meghan Razzini,"I have downloaded this app three times now, but I can never get past the first screen because the app shuts itself down. I love this game but it's hard to like it when it won't work. Not sure if this is due to a recent update but it's frustrating regardless. I have a Motorola E5.",1
com.wb.headsup,A Google user,"Love to play this game, but the actions to complete/skip a turn rarely work with a damn. I tilt the phone to acknowledge or skip an answer and nine times out of ten, it marks it correct. Please fix!",1
com.wb.headsup,Scribbles Gaming,"The game doesn't even load up, I press play and it loads about 1/3 of the way. Plus, I've seen a lot of other complaints when the game does load up. I did play one successful round on a different phone but I wouldn't recommend.",2
com.wb.headsup,David Collins,"Game no longer loads. I uninstalled and reinstalled. No change. Based on other reviews this has been a problem for days now. This has always been a slow, buggy app. Fun game, but immensely frustrating with tech issues.",1
com.wb.headsup,A Google user,"It's now pay to play!! Used to be fun when it was free but I don't think it's worth the money. Especially with how glitchy it is now, takes forever to load! Also there's no clear way to turn the camera off from recording you anymore. Very disappointing.",1
com.wb.headsup,A Google user,Super laggy!!! I played it with my friend and we played on a really good device and it was still laggy. I tried on my phone (which is garbage) and I couldn't even load it!!!! FIX IT. Don't download it if you don't have a SUPER CRAZY device.,1
com.wb.headsup,Billy,Fun but the pass or correct phone movements fail a lot. Tried it on multiple phones sometimes you Skip and it says correct sometimes you mark it as correct and it skips instead.. very hard to keep an accurate score. But a very fun game,3
com.wb.headsup,Andre “DreJoBe” B.,Changed interface and gameplay to a ridiculous way in my opinion. Spent money on the packs years ago and have downloaded on and off to have fun with friends and family. After seeing how it looks and it's interfaced now... Won't play anymore.,1
com.wb.headsup,A Google user,The function to tip up and down was very insensitive and ultimately couldn't get it to work. I'd like to see an alternative option where you could use swiping or tapping to pass or mark as correct.,3
com.wb.headsup,someone,"Is this a game? I'm not really sure. I've played before but after opening I was confronted with an endlessly scrolling page listing all the stuff I can buy, but no way to play. When I clicked back to see if it took me to a menu, I was asked if I wanted to close the ""game"". I'll stake the one star I'm giving on the app making the decision to back out and uninstall so easy. Good job guys 👍",1
com.wb.headsup,Gretchen Harn,"Love this game! I wish there was a feature that would allow you to pick how much time each round lasts. Sometimes 30 seconds just isn't long enough, especially when playing with kids. Also, when people are trying to act things out, it's just funny to let them keep going with their ridiculousness, but they tend to give up too soon due to the time constraint...",4
com.wb.headsup,Matthew Benner,"Definitely fun, but the lack of settings to allow the length of each round to be adjusted is extremely disappointing. Would be more fun if the rounds were longer, at least in some instances.",2
com.wb.headsup,Mike T,"It is a great game and I find it works well. But don't spend money on the packages. We found in numerous decks it repeats the same words over and over like there's only 15 words in each deck. Also, many of the references are irrelevant - like David Arquette is a superstar icon? Half the names we didn't know. Yes the adult ones are very very lame.",2
